imdb_title_id,genre,year
tt0029314,Drama,1937
tt0029318,"Comedy, Musical, Romance",1937
tt0029319,"Crime, Drama, Romance",1937
tt0029321,"Action, Adventure, Music",1937
tt0029322,"Comedy, Drama, Fantasy",1937
tt0029328,"Action, Comedy, Drama",1937
tt0029334,"Action, Comedy, Music",1936
tt0029335,Comedy,1937
tt0029337,"Action, Comedy, Music",1938
tt0029345,"Musical, Comedy, Romance",1937
tt0029347,"Comedy, Drama, Music",1937
tt0029361,"History, Romance, Western",1937
tt0029364,"Comedy, Romance, Sport",1937
tt0029365,Comedy,1939
tt0029367,"Action, Adventure, Drama",1937
tt0029377,"Biography, Drama, Romance",1937
tt0029388,Comedy,1937
tt0029391,Comedy,1937
tt0029394,"Comedy, History",1937
tt0029395,"Comedy, Romance",1937
tt0029401,"Comedy, Musical",1937
tt0029405,"Biography, Drama, War",1937
tt0029440,"Adventure, Drama, Family",1937
tt0029442,"Adventure, Drama, Romance",1937
tt0029445,"Action, Comedy, Drama",1937
tt0029446,Comedy,1937
tt0029453,"Crime, Drama, Romance",1937
tt0029454,"Comedy, Drama, Romance",1937
tt0029467,"Comedy, Musical, Romance",1937
tt0029482,"Comedy, Music, Romance",1937
tt0029486,"Mystery, Western",1937
tt0029488,"Action, Adventure, Comedy",1937
tt0029491,"Drama, Romance, War",1937
tt0029498,"Action, Adventure, Comedy",1937
tt0029499,"Drama, Musical",1937
tt0029501,"Adventure, Comedy, Western",1937
tt0029505,"Action, Adventure, Western",1937
tt0029508,"Adventure, Horror, Romance",1937
tt0029511,"Crime, Drama, Film-Noir",1937
tt0029516,"Drama, Comedy, Romance",1937
tt0029517,"Drama, Romance, Sport",1937
tt0029526,"Drama, History, War",1937
tt0029527,"Action, Romance",1937
tt0029529,"Comedy, Romance",1937
tt0029539,"Drama, Romance",1937
tt0029541,"Comedy, Mystery, Thriller",1937
tt0029542,"Crime, Film-Noir, Mystery",1937
tt0029546,"Comedy, Musical, Romance",1937
tt0029557,"Comedy, Drama",1937
tt0029562,"Comedy, Romance",1937
tt0029565,"Crime, Mystery",1937
tt0029568,"Action, Drama, Music",1937
tt0029571,"Comedy, Music, Romance",1937
tt0029573,Mystery,1936
tt0029577,"Adventure, Drama",1937
tt0029578,"Crime, Drama",1937
tt0029579,"Drama, Romance",1937
tt0029581,"Comedy, Drama, Mystery",1937
tt0029583,"Animation, Family, Fantasy",1937
tt0029584,"Adventure, History, Romance",1937
tt0029588,"Comedy, Musical",1937
tt0029593,"Action, Adventure, History",1937
tt0029602,Western,1937
tt0029603,"Crime, Drama, Mystery",1937
tt0029605,"Comedy, Romance",1937
tt0029606,"Drama, Romance",1937
tt0029608,"Drama, Romance",1937
tt0029609,Comedy,1937
tt0029611,"Comedy, Romance",1937
tt0029617,"Action, Drama",1937
tt0029622,"Comedy, Mystery",1937
tt0029626,"Comedy, Drama, Musical",1937
tt0029646,"Action, Adventure, Romance",1937
tt0029648,"Adventure, Crime, Drama",1937
tt0029650,"Drama, Romance",1937
tt0029654,"Action, Adventure, Comedy",1937
tt0029655,"Comedy, Romance",1937
tt0029656,"Crime, Drama, Film-Noir",1937
tt0029658,"Drama, Film-Noir, Mystery",1937
tt0029659,"Comedy, Musical, Romance",1937
tt0029660,"Adventure, Crime, Drama",1937
tt0029661,Drama,1937
tt0029662,"Crime, Drama, History",1937
tt0029664,"Comedy, Drama, Music",1937
tt0029670,"Comedy, Crime, Drama",1937
tt0029671,"Crime, Drama, Thriller",1937
tt0029672,Adventure,1937
tt0029675,"Biography, Comedy, Drama",1937
tt0029682,"Comedy, Fantasy, Romance",1937
tt0029685,Comedy,1937
tt0029694,"Action, Music, Romance",1937
tt0029695,"Comedy, Crime",1937
tt0029706,Drama,1937
tt0029709,"Action, Comedy, Mystery",1937
tt0029712,"Adventure, Romance",1937
tt0029725,Musical,1937
tt0029734,"Drama, History",1937
tt0029737,"Comedy, Musical, Romance",1937
tt0029740,Drama,1937
tt0029742,"Comedy, Musical, Romance",1937
tt0029744,"Comedy, Music, Romance",1937
tt0029750,"Comedy, Mystery",1937
tt0029751,"Adventure, Family",1937
tt0029752,"History, Western",1937
tt0029754,"Adventure, Drama, War",1937
tt0029760,"Adventure, Comedy, Crime",1937
tt0029761,"Comedy, Musical, Romance",1937
tt0029764,"Comedy, Romance",1937
tt0029785,"Drama, Music, Romance",1937
tt0029786,Comedy,1937
tt0029789,"Comedy, Romance",1937
tt0029790,Drama,1937
tt0029799,"Crime, Drama",1937
tt0029802,"Drama, Romance",1937
tt0029804,"Comedy, Romance",1937
tt0029806,"Comedy, Music, Romance",1937
tt0029808,"Crime, Drama, Film-Noir",1937
tt0029811,"Crime, Mystery, Romance",1937
tt0029817,Comedy,1937
tt0029818,"Action, Adventure, Drama",1937
tt0029819,Drama,1937
tt0029821,"Comedy, Musical, Drama",1938
tt0029826,"Crime, Drama",1938
tt0029831,Comedy,1938
tt0029836,"Crime, Drama",1938
tt0029841,"Action, Adventure, Romance",1938
tt0029842,"Adventure, Biography, Romance",1938
tt0029843,"Action, Adventure, Romance",1938
tt0029844,"Adventure, Drama, Family",1938
tt0029845,Comedy,1938
tt0029849,Comedy,1939
tt0029850,"Action, Biography, Drama",1938
tt0029852,"Drama, Music, Musical",1938
tt0029855,"Drama, Mystery, Romance",1938
tt0029861,"Comedy, Drama, Romance",1938
tt0029864,"Crime, Drama",1938
tt0029870,"Crime, Drama, Film-Noir",1938
tt0029872,"Adventure, Comedy, Romance",1938
tt0029884,"Crime, Mystery",1938
tt0029892,"Action, Adventure, Drama",1937
tt0029894,"Comedy, Drama",1938
tt0029895,"Action, Adventure, Drama",1938
tt0029899,"Comedy, Drama, Romance",1938
tt0029906,"Comedy, Drama",1938
tt0029912,"Animation, Comedy, Musical",1938
tt0029915,"Comedy, Music, Romance",1938
tt0029918,"Comedy, Mystery, Romance",1938
tt0029923,"Comedy, War",1938
tt0029924,"Drama, Romance, War",1938
tt0029925,"Comedy, Music, Romance",1938
tt0029926,"Biography, Crime, Drama",1938
tt0029927,"Comedy, Family",1938
tt0029929,"Comedy, Romance",1938
tt0029940,Comedy,1938
tt0029941,Drama,1937
tt0029942,"Biography, Drama",1938
tt0029947,"Comedy, Family, Romance",1938
tt0029948,"Drama, Music",1938
tt0029949,"Action, Comedy, Drama",1938
tt0029950,"Adventure, Biography, Drama",1938
tt0029951,"Adventure, Crime, Mystery",1938
tt0029952,"Action, Adventure, Crime",1938
tt0029957,"Crime, Drama",1938
tt0029961,"Action, Adventure, Drama",1938
tt0029971,"Comedy, Musical, Romance",1938
tt0029972,Drama,1938
tt0029976,"Action, Adventure, Romance",1938
tt0029982,"Adventure, History, Romance",1938
tt0029984,"Comedy, Crime, Horror",1938
tt0029986,"Drama, History, War",1938
tt0029989,Drama,1938
tt0029992,"Drama, Family, Fantasy",1938
tt0029995,Drama,1938
tt0030002,"Comedy, Musical",1938
tt0030007,"Drama, Romance",1938
tt0030010,"Drama, Romance",1938
tt0030011,"Biography, Drama",1938
tt0030018,"Comedy, Drama, Romance",1938
tt0030019,"Comedy, Musical, Sport",1938
tt0030021,"Comedy, Crime, Romance",1938
tt0030022,"Comedy, Crime",1938
tt0030026,"Crime, Drama",1938
tt0030031,"Action, Drama",1938
tt0030037,"Adventure, Crime, Drama",1938
tt0030044,"War, Drama",1938
tt0030055,"Biography, Drama",1938
tt0030057,"Crime, Drama",1938
tt0030059,"Action, Adventure, Crime",1938
tt0030062,"Drama, Mystery",1938
tt0030063,"Comedy, Drama, Romance",1938
tt0030066,Comedy,1938
tt0030074,"Comedy, Crime, Drama",1938
tt0030079,"Drama, Romance",1938
tt0030082,"Adventure, War",1938
tt0030089,"Comedy, Drama, Musical",1938
tt0030090,"Action, Drama, Romance",1938
tt0030092,"Drama, Fantasy",1937
tt0030100,"Crime, Drama",1938
tt0030108,"Comedy, Musical, Romance",1938
tt0030120,"Romance, Comedy, Mystery",1938
tt0030127,"Comedy, Drama",1938
tt0030135,"Comedy, Drama",1938
tt0030136,"Comedy, Drama",1938
tt0030138,"Action, Adventure, Sci-Fi",1938
tt0030145,"Comedy, Music, Romance",1938
tt0030149,"Drama, Music, Romance",1938
tt0030150,"Adventure, Mystery",1938
tt0030151,"Comedy, Romance",1938
tt0030161,"Action, Adventure, Romance",1938
tt0030168,"Action, Crime, Drama",1938
tt0030169,"Crime, Drama",1938
tt0030171,"Comedy, Musical, Romance",1938
tt0030181,"Comedy, Romance",1938
tt0030182,"Musical, Romance, Western",1938
tt0030183,"Crime, Drama",1938
tt0030184,Comedy,1938
tt0030185,"Comedy, Romance",1938
tt0030188,"Comedy, Crime",1938
tt0030190,"Comedy, Musical, Romance",1938
tt0030191,"Comedy, Musical, Romance",1938
tt0030192,"Drama, History, Romance",1938
tt0030194,"Comedy, Musical, Romance",1938
tt0030202,"Biography, Drama, Music",1938
tt0030213,"Comedy, Music, Romance",1938
tt0030214,"Comedy, Romance",1938
tt0030216,"Comedy, Romance",1938
tt0030220,"Adventure, Comedy, Crime",1938
tt0030224,"Action, Adventure, Romance",1938
tt0030225,"Action, Adventure, Romance",1938
tt0030226,Drama,1938
tt0030228,"Action, Adventure, Crime",1938
tt0030231,Comedy,1938
tt0030239,"Comedy, Sport",1938
tt0030240,"Comedy, Romance",1938
tt0030241,"Comedy, Romance",1938
tt0030252,"Drama, Romance",1938
tt0030254,"Crime, Drama",1938
tt0030256,Romance,1938
tt0030257,"Comedy, Musical",1938
tt0030261,"Comedy, Drama",1938
tt0030265,"Adventure, History",1938
tt0030270,"Action, Adventure, Romance",1938
tt0030273,"Adventure, Crime, Mystery",1938
tt0030277,"Comedy, Mystery, Thriller",1938
tt0030279,"Crime, Drama",1938
tt0030283,"Comedy, Musical, War",1938
tt0030287,"Drama, Romance",1938
tt0030293,"Comedy, Musical, Romance",1938
tt0030295,"Comedy, Romance",1938
tt0030302,"Comedy, Drama, Music",1938
tt0030317,"Drama, Romance, Sport",1938
tt0030321,"Adventure, Drama",1938
tt0030337,Drama,1938
tt0030341,"Mystery, Thriller",1938
tt0030348,"Drama, Romance",1938
tt0030350,"History, Music, Romance",1938
tt0030353,"Crime, Drama",1938
tt0030359,"Comedy, Drama",1938
tt0030368,"Comedy, Drama, Family",1938
tt0030371,"Drama, Musical",1938
tt0030374,"Drama, Romance, Sport",1938
tt0030378,"Crime, Drama",1938
tt0030382,Western,1938
tt0030384,"Crime, Drama",1938
tt0030386,"Comedy, Romance",1938
tt0030387,"Comedy, Romance",1938
tt0030392,Drama,1938
tt0030395,"Comedy, Drama, Musical",1938
tt0030400,"Romance, Comedy",1938
tt0030409,"Action, Adventure, Comedy",1938
tt0030410,"Drama, Romance",1938
tt0030412,"Comedy, Drama, Romance",1938
tt0030413,Drama,1937
tt0030418,"Biography, Drama, History",1938
tt0030423,"Romance, Sci-Fi",1938
tt0030424,"Drama, History, Music",1938
tt0030433,"Drama, Romance",1938
tt0030442,"Comedy, Romance",1938
tt0030449,"Adventure, Comedy, Crime",1938
tt0030457,Drama,1938
tt0030464,"Drama, Romance",1938
tt0030469,"Crime, Drama, Mystery",1938
tt0030470,"Crime, Mystery",1938
tt0030473,"Adventure, Crime, Drama",1938
tt0030479,"Drama, Romance",1938
tt0030481,"Comedy, Music, Romance",1938
tt0030483,"Crime, Drama, Mystery",1938
tt0030485,"Adventure, Crime, Mystery",1938
tt0030491,"Comedy, Mystery",1938
tt0030500,"Adventure, Comedy, Romance",1938
tt0030517,"Drama, Western",1938
tt0030518,Comedy,1938
tt0030535,"Comedy, Family",1938
tt0030545,"Action, Adventure, Comedy",1938
tt0030548,"Romance, Western",1938
tt0030550,"Action, Adventure, Drama",1938
tt0030554,"Romance, Comedy",1938
tt0030558,"Action, Western",1938
tt0030563,"Comedy, Crime, Mystery",1938
tt0030586,"Comedy, Music, Romance",1937
tt0030593,"Family, Fantasy",1938
tt0030621,Western,1938
tt0030625,"Crime, Drama, Thriller",1938
tt0030628,"Crime, Drama",1938
tt0030631,Comedy,1938
tt0030637,"Comedy, Drama, Romance",1938
tt0030642,"Comedy, Romance",1938
tt0030643,"Crime, Drama, Romance",1938
tt0030650,"Action, Adventure, Crime",1938
tt0030652,Comedy,1938
tt0030655,"Action, Music, Romance",1938
tt0030657,"Comedy, Drama, Family",1938
tt0030663,"Action, Adventure, Crime",1938
tt0030667,"Comedy, Drama",1938
tt0030668,Western,1938
tt0030675,"Drama, History, Romance",1937
tt0030679,"Comedy, Drama, Romance",1938
tt0030689,"Action, Comedy, Drama",1938
tt0030696,Comedy,1938
tt0030706,"Adventure, Drama",1939
tt0030708,"Comedy, Musical, Romance",1938
tt0030709,"Crime, Drama, Mystery",1938
tt0030710,"Romance, Comedy, Drama",1938
tt0030714,"Action, Adventure, Drama",1938
tt0030722,Comedy,1938
tt0030725,"Action, Adventure, Crime",1938
tt0030727,"Drama, Romance",1938
tt0030731,"Action, Adventure, Comedy",1938
tt0030732,Comedy,1938
tt0030734,"Crime, Thriller",1938
tt0030739,"Action, Drama, Romance",1937
tt0030741,"Comedy, Romance",1937
tt0030743,"Drama, Romance",1938
tt0030744,"Drama, Romance, War",1938
tt0030746,Comedy,1938
tt0030752,"Comedy, Drama, Music",1938
tt0030754,"Adventure, Drama, Romance",1938
tt0030755,Drama,1938
tt0030760,"Action, Adventure, Drama",1938
tt0030764,"Comedy, Crime",1938
tt0030765,"Crime, Drama",1938
tt0030774,"Drama, Romance",1938
tt0030775,"Comedy, Drama, Romance",1938
tt0030779,"Action, Crime, Drama",1938
tt0030781,"Biography, Drama, Sport",1938
tt0030783,"Comedy, Romance",1938
tt0030786,"Drama, Sport",1938
tt0030793,"Comedy, Musical, Romance",1938
tt0030802,"Comedy, Musical",1938
tt0030808,"Action, Adventure, Drama",1938
tt0030811,"Drama, History, Romance",1938
tt0030812,"Action, Adventure, Drama",1938
tt0030817,Musical,1938
tt0030820,"Comedy, Music, Romance",1938
tt0030824,"Comedy, Musical",1938
tt0030831,"Adventure, Drama, Romance",1938
tt0030832,"Action, Adventure",1938
tt0030833,"Action, Adventure, Comedy",1938
tt0030839,"Action, Drama, Romance",1937
tt0030845,Western,1938
tt0030846,"Crime, Mystery",1938
tt0030850,Western,1938
tt0030853,"Comedy, Music, Romance",1938
tt0030854,"Comedy, Musical",1938
tt0030856,"Comedy, Romance",1938
tt0030857,"Comedy, Mystery",1938
tt0030858,"Crime, Thriller",1938
tt0030864,Comedy,1938
tt0030865,"Drama, Romance",1938
tt0030867,Comedy,1938
tt0030879,"Adventure, Comedy, Drama",1938
tt0030881,Comedy,1938
tt0030882,"Action, Comedy, Crime",1939
tt0030883,"Comedy, Crime, Mystery",1938
tt0030884,"Comedy, Crime, Mystery",1938
tt0030887,"Drama, History, Romance",1938
tt0030888,Drama,1938
tt0030899,Drama,1938
tt0030900,Comedy,1938
tt0030910,"Action, Adventure, Music",1938
tt0030925,Adventure,1938
tt0030933,Drama,1938
tt0030938,"Drama, Romance",1938
tt0030944,"Comedy, Romance",1938
tt0030947,"Comedy, Musical",1938
tt0030958,"Drama, Romance",1938
tt0030968,"Mystery, Romance",1938
tt0030973,Drama,1938
tt0030981,"Crime, Drama, Romance",1938
tt0030983,"Drama, Romance",1938
tt0030985,Drama,1938
tt0030989,"Drama, Romance, Sport",1938
tt0030990,"Drama, History, Mystery",1938
tt0030993,"Comedy, Drama, Romance",1938
tt0030996,"Crime, Film-Noir, Romance",1938
tt0030997,"Comedy, Romance",1937
tt0031000,Drama,1938
tt0031002,"Comedy, Drama",1938
tt0031005,"Comedy, Musical, Romance",1938
tt0031012,Drama,1939
tt0031014,"Crime, Drama, Romance",1939
tt0031020,"Adventure, Drama, Family",1939
tt0031021,"Crime, Drama, Romance",1939
tt0031022,"Crime, Mystery, Thriller",1939
tt0031033,"Adventure, History, Western",1939
tt0031038,"Comedy, Drama, Mystery",1939
tt0031043,"Comedy, Romance",1939
tt0031045,"Drama, Romance",1939
tt0031047,"Comedy, Crime, Mystery",1939
tt0031051,"Music, War, Western",1939
tt0031054,"Adventure, Sci-Fi",1938
tt0031055,"Comedy, Crime, Sport",1939
tt0031058,"Adventure, Comedy, Crime",1939
tt0031060,"Comedy, Musical",1939
tt0031066,"Comedy, Musical",1939
tt0031067,"Comedy, Romance",1939
tt0031068,"Crime, Drama",1939
tt0031071,"Action, Drama, Western",1939
tt0031072,Drama,1939
tt0031074,"Musical, Romance",1939
tt0031077,"Comedy, Musical",1940
tt0031082,"Adventure, Drama, Romance",1939
tt0031084,"Comedy, Drama",1940
tt0031088,"Action, Adventure, Drama",1939
tt0031089,"Drama, Romance",1939
tt0031092,Drama,1939
tt0031102,"Crime, Drama, Thriller",1939
tt0031103,"Crime, Drama",1939
tt0031104,"Crime, Drama, Film-Noir",1939
tt0031106,Comedy,1939
tt0031107,"Comedy, Music",1939
tt0031108,"Adventure, Comedy",1939
tt0031117,"Action, Adventure, Crime",1939
tt0031120,"Comedy, Music, Romance",1939
tt0031121,"Drama, Music, Romance",1939
tt0031122,"Action, Adventure, Music",1939
tt0031124,"Action, Adventure, Comedy",1939
tt0031125,"Mystery, Thriller",1939
tt0031126,"Drama, Thriller",1939
tt0031133,"Crime, Drama",1939
tt0031137,"Action, Adventure, Romance",1939
tt0031143,"Comedy, Horror, Mystery",1939
tt0031147,"Comedy, Crime, Horror",1939
tt0031148,"Drama, Mystery, Thriller",1939
tt0031149,"Crime, Drama, Mystery",1939
tt0031158,Comedy,1939
tt0031161,Comedy,1938
tt0031166,"Action, Adventure, Crime",1939
tt0031169,"Comedy, Musical",1939
tt0031173,"Drama, War",1939
tt0031177,"Action, Adventure, Drama",1939
tt0031178,Comedy,1938
tt0031179,"Crime, Drama, Film-Noir",1939
tt0031192,"Comedy, Mystery",1940
tt0031203,"Comedy, Music, Romance",1939
tt0031207,"Action, Adventure, Crime",1939
tt0031208,"Crime, Horror, Mystery",1939
tt0031210,"Drama, Romance",1939
tt0031211,"Crime, Thriller",1939
tt0031212,"Drama, Romance",1939
tt0031215,"Comedy, Romance",1939
tt0031216,"Action, Music, Romance",1939
tt0031222,"Crime, Drama, Romance",1939
tt0031225,"Comedy, Western",1939
tt0031229,"Drama, Horror",1939
tt0031230,"Action, Mystery, Crime",1939
tt0031235,"Action, Drama, Romance",1939
tt0031252,"Drama, History, Romance",1939
tt0031259,"Crime, Drama, Film-Noir",1939
tt0031260,"Crime, Drama, Film-Noir",1939
tt0031261,"Comedy, Family, Musical",1939
tt0031270,"Drama, Romance",1939
tt0031277,Drama,1939
tt0031280,"Drama, Romance, Thriller",1939
tt0031282,"Comedy, Drama",1939
tt0031285,"Comedy, Drama",1939
tt0031289,"Drama, Horror",1939
tt0031298,"Comedy, Crime, Mystery",1939
tt0031299,"Comedy, Mystery, Crime",1939
tt0031302,"Comedy, Romance",1939
tt0031309,Drama,1939
tt0031311,"Comedy, Musical",1939
tt0031314,"Adventure, Drama, Thriller",1939
tt0031315,"Comedy, Drama, Family",1939
tt0031322,"Comedy, War",1939
tt0031325,"Biography, Drama",1939
tt0031334,"Adventure, Drama, Romance",1939
tt0031335,"Action, Comedy, Drama",1939
tt0031336,"Drama, Romance",1939
tt0031345,Comedy,1939
tt0031346,Western,1939
tt0031353,"Crime, Drama",1939
tt0031359,"Mystery, Thriller",1940
tt0031367,"Comedy, Drama",1939
tt0031370,"Comedy, Music, Romance",1939
tt0031373,"Comedy, Drama, Crime",1939
tt0031377,"Drama, Romance, Sport",1939
tt0031381,"Drama, History, Romance",1939
tt0031383,Comedy,1939
tt0031385,"Drama, Romance",1939
tt0031387,"Comedy, Horror",1939
tt0031389,"Comedy, Mystery",1939
tt0031391,Drama,1939
tt0031392,Drama,1939
tt0031394,"Adventure, Crime, Drama",1940
tt0031397,"Animation, Adventure, Comedy",1939
tt0031398,"Adventure, Comedy, War",1939
tt0031400,Drama,1939
tt0031403,Comedy,1939
tt0031406,Western,1939
tt0031407,Drama,1939
tt0031409,Drama,1939
tt0031412,"Action, Adventure, Crime",1939
tt0031417,"Western, Comedy, Drama",1939
tt0031433,"Comedy, Drama, History",1939
tt0031438,"Action, Crime, Drama",1939
tt0031440,"Comedy, Music, Romance",1939
tt0031442,"Comedy, Musical, Romance",1939
tt0031448,"Horror, Mystery, Thriller",1939
tt0031450,"Adventure, Comedy, Crime",1939
tt0031455,"Drama, Romance",1939
tt0031466,"Drama, Romance",1940
tt0031470,"Drama, Music, Romance",1939
tt0031473,"Comedy, Drama, Musical",1939
tt0031477,"Drama, Romance",1939
tt0031478,"Action, Drama, Music",1939
tt0031482,"Action, Drama, Romance",1939
tt0031489,"Comedy, Mystery",1939
tt0031490,"Comedy, Crime, Drama",1939
tt0031491,"Drama, Romance",1939
tt0031493,"Drama, Romance",1939
tt0031495,"Action, Adventure, Comedy",1939
tt0031500,"Comedy, Crime, Mystery",1939
tt0031503,"Drama, Horror, Sci-Fi",1938
tt0031505,"Adventure, Crime",1939
tt0031507,"Biography, Crime, Drama",1939
tt0031514,"Crime, Drama, Romance",1939
tt0031516,"Biography, Drama, History",1939
tt0031517,Comedy,1939
tt0031526,"Comedy, Family, Musical",1939
tt0031530,"Comedy, Romance",1939
tt0031532,"Comedy, Romance, Sport",1939
tt0031533,"Comedy, Music, Sport",1939
tt0031536,"Crime, Drama, Romance",1939
tt0031547,"Action, Adventure, Comedy",1939
tt0031548,Thriller,1940
tt0031549,"Drama, Romance",1939
tt0031557,"Adventure, Western",1939
tt0031564,Drama,1939
tt0031565,"Drama, Musical, Romance",1939
tt0031566,"Crime, Drama",1939
tt0031572,"Adventure, Drama, War",1939
tt0031575,"Drama, War",1939
tt0031580,"Comedy, Drama, Family",1939
tt0031586,"Action, Adventure, Drama",1939
tt0031589,"Adventure, Comedy, Crime",1939
tt0031593,"Comedy, Drama, Romance",1939
tt0031595,"Drama, Comedy",1939
tt0031599,"Drama, Music",1939
tt0031600,"Adventure, Drama",1942
tt0031602,"Comedy, Drama, Romance",1939
tt0031608,"Comedy, Drama",1939
tt0031611,"Comedy, Musical",1939
tt0031612,"Action, Comedy, Drama",1943
tt0031614,"Crime, Horror, Sci-Fi",1939
tt0031619,"Adventure, History, Romance",1939
tt0031620,"Biography, History, Romance",1939
tt0031621,"Action, Adventure, Crime",1939
tt0031630,"Action, Adventure, Drama",1939
tt0031641,Comedy,1940
tt0031645,Drama,1939
tt0031647,"Comedy, Romance",1939
tt0031648,Mystery,1939
tt0031650,"Musical, Comedy",1939
tt0031657,"Crime, Mystery",1939
tt0031668,"Crime, Drama, Romance",1939
tt0031676,"Action, Crime, Drama",1939
tt0031677,"Crime, Drama, Mystery",1939
tt0031678,"Crime, Drama, Mystery",1939
tt0031679,"Comedy, Drama",1939
tt0031680,"Adventure, Crime, Drama",1939
tt0031704,Mystery,1939
tt0031708,"Comedy, Crime, Mystery",1939
tt0031709,"Comedy, Crime, Mystery",1939
tt0031710,"Comedy, Mystery",1939
tt0031712,"Comedy, Musical",1939
tt0031716,Comedy,1939
tt0031718,Western,1939
tt0031721,"Crime, Mystery, Drama",1939
tt0031722,"Action, Adventure, Drama",1939
tt0031725,"Comedy, Romance",1939
tt0031737,"Biography, Drama, War",1939
tt0031742,Drama,1939
tt0031743,Drama,1939
tt0031747,"Action, Adventure, History",1939
tt0031750,Drama,1939
tt0031754,"Drama, Fantasy",1939
tt0031756,"Music, Comedy",1939
tt0031757,"Drama, Thriller",1939
tt0031761,Drama,1939
tt0031762,"Adventure, Drama, Romance",1939
tt0031765,"Comedy, Musical",1939
tt0031774,"Action, Adventure, Drama",1939
tt0031777,"Drama, Romance",1939
tt0031796,"Action, Horror, Sci-Fi",1939
tt0031800,"Musical, Romance, Thriller",1939
tt0031804,Drama,1939
tt0031825,"Action, Adventure, Comedy",1939
tt0031826,"Biography, Drama, History",1939
tt0031828,"Drama, Music",1940
tt0031831,"Comedy, Drama, Mystery",1939
tt0031835,"Adventure, Drama, Romance",1939
tt0031838,Western,1939
tt0031842,"Action, History, Romance",1939
tt0031845,"Comedy, Romance",1939
tt0031847,"Music, Western",1939
tt0031851,"Horror, Mystery, Sci-Fi",1939
tt0031867,"Crime, Drama, Film-Noir",1939
tt0031877,"Drama, Musical, Romance",1939
tt0031880,"Action, Adventure, Drama",1939
tt0031885,"Comedy, Drama",1939
tt0031890,"Crime, Drama, Mystery",1939
tt0031891,"Action, Comedy, Crime",1939
tt0031894,Drama,1939
tt0031907,"Comedy, Music",1939
tt0031908,"Action, Adventure, Crime",1939
tt0031909,Drama,1939
tt0031914,Drama,1939
tt0031917,"Crime, Drama, Family",1939
tt0031919,"Biography, Drama, War",1939
tt0031925,"Action, Adventure, Drama",1939
tt0031937,"Action, Adventure, Crime",1939
tt0031946,"Drama, Music, Mystery",1939
tt0031950,"Comedy, Musical, Romance",1939
tt0031951,"Drama, Horror, Sci-Fi",1939
tt0031955,"Drama, Romance",1939
tt0031957,"Action, Adventure, Music",1939
tt0031968,"Thriller, War",1939
tt0031971,"Adventure, Drama, Western",1939
tt0031972,"Drama, History, Romance",1939
tt0031973,"Adventure, Drama, History",1939
tt0031976,Drama,1940
tt0031981,"Biography, Drama, History",1939
tt0031983,"Biography, Drama, Musical",1939
tt0031987,"Action, Crime, Drama",1939
tt0031988,Drama,1939
tt0031995,"Drama, Family, Romance",1939
tt0031996,"Biography, Drama, Musical",1939
tt0031999,"Musical, Drama",1938
tt0032004,Drama,1939
tt0032007,"Action, Adventure, Family",1939
tt0032010,"Crime, Mystery, Drama",1939
tt0032012,Drama,1939
tt0032015,"Comedy, Music",1939
tt0032017,"Comedy, Crime, Mystery",1938
tt0032018,"Comedy, Drama",1939
tt0032019,"Crime, Drama",1939
tt0032022,"Crime, Drama, Film-Noir",1939
tt0032023,"Music, Drama, Family",1939
tt0032028,"Action, Adventure, Comedy",1939
tt0032030,"Comedy, Musical",1939
tt0032032,"Action, Adventure, Comedy",1939
tt0032034,"Romance, Drama, War",1939
tt0032043,"Comedy, Fantasy, Romance",1938
tt0032044,"Action, Comedy, Mystery",1939
tt0032045,"Action, Adventure, Comedy",1939
tt0032047,"Horror, Sci-Fi",1939
tt0032049,"Drama, History",1939
tt0032050,"Comedy, Drama, Romance",1939
tt0032059,"Comedy, Musical, Romance",1939
tt0032065,"Action, Adventure, Crime",1939
tt0032080,"Drama, Western",1939
tt0032086,"Biography, Drama",1939
tt0032104,Drama,1939
tt0032105,"Crime, Drama",1939
tt0032114,"Action, Music",1939
tt0032115,"Crime, Drama, History",1939
tt0032124,"Drama, Romance",1939
tt0032125,Comedy,1939
tt0032128,Comedy,1939
tt0032130,"Drama, Romance",1939
tt0032135,"Crime, Drama, Romance",1939
tt0032138,"Adventure, Family, Fantasy",1939
tt0032142,Drama,1939
tt0032143,"Comedy, Drama",1939
tt0032145,"Drama, Romance",1939
tt0032146,"Action, Adventure, Western",1939
tt0032149,"Comedy, Romance",1939
tt0032152,Comedy,1939
tt0032153,"Crime, Drama, Film-Noir",1939
tt0032156,"Drama, Romance",1939
tt0032157,Drama,1938
tt0032158,"Comedy, Drama, Romance",1939
tt0032162,"Family, Fantasy",1939
tt0032164,"Action, Adventure, History",1939
tt0032176,"Drama, Romance",1940
tt0032178,"Action, Adventure, Comedy",1940
tt0032179,Drama,1940
tt0032181,"Biography, Drama, History",1940
tt0032184,"Action, Adventure, Drama",1940
tt0032186,Comedy,1940
tt0032194,"Drama, Romance",1940
tt0032198,"Comedy, Romance",1940
tt0032205,"Drama, Romance",1940
tt0032206,"Comedy, Family, Romance",1940
tt0032207,"Comedy, Romance",1940
tt0032209,"Adventure, Comedy, Crime",1940
tt0032211,Drama,1940
tt0032215,Horror,1940
tt0032220,"Comedy, Drama, Romance",1940
tt0032221,Western,1940
tt0032225,"Drama, War",1940
tt0032230,"Drama, Romance",1940
